date,resolution_minutes,SEK_per_kWh,EUR_per_kWh,EXR,price_area
2023-02-09 23:00:00+00:00,60,0.20751,0.01832,11.326826,SE3
2023-02-10 00:00:00+00:00,60,0.20241,0.01787,11.326826,SE3
2023-02-10 01:00:00+00:00,60,0.20207,0.01784,11.326826,SE3
2023-02-10 02:00:00+00:00,60,0.21385,0.01888,11.326826,SE3
2023-02-10 03:00:00+00:00,60,0.21883,0.01932,11.326826,SE3
2023-02-10 04:00:00+00:00,60,0.22269,0.01966,11.326826,SE3
2023-02-10 05:00:00+00:00,60,0.28895,0.02551,11.326826,SE3
2023-02-10 06:00:00+00:00,60,1.03776,0.09162,11.326826,SE3
2023-02-10 07:00:00+00:00,60,1.31867,0.11642,11.326826,SE3
2023-02-10 08:00:00+00:00,60,1.24267,0.10971,11.326826,SE3
2023-02-10 09:00:00+00:00,60,0.97297,0.0859,11.326826,SE3
2023-02-10 10:00:00+00:00,60,0.7581,0.06693,11.326826,SE3
2023-02-10 11:00:00+00:00,60,0.6787,0.05992,11.326826,SE3
2023-02-10 12:00:00+00:00,60,0.62218,0.05493,11.326826,SE3
2023-02-10 13:00:00+00:00,60,0.56623,0.04999,11.326826,SE3
2023-02-10 14:00:00+00:00,60,0.42396,0.03743,11.326826,SE3
2023-02-10 15:00:00+00:00,60,0.43552,0.03845,11.326826,SE3
2023-02-10 16:00:00+00:00,60,0.46734,0.04126,11.326826,SE3
2023-02-10 17:00:00+00:00,60,0.35453,0.0313,11.326826,SE3
2023-02-10 18:00:00+00:00,60,0.33958,0.02998,11.326826,SE3
2023-02-10 19:00:00+00:00,60,0.33777,0.02982,11.326826,SE3
2023-02-10 20:00:00+00:00,60,0.34932,0.03084,11.326826,SE3
2023-02-10 21:00:00+00:00,60,0.34048,0.03006,11.326826,SE3
2023-02-10 22:00:00+00:00,60,0.33992,0.03001,11.326826,SE3
2023-02-10 23:00:00+00:00,60,0.36184,0.03246,11.14734,SE3
2023-02-11 00:00:00+00:00,60,0.36296,0.03256,11.14734,SE3
2023-02-11 01:00:00+00:00,60,0.33999,0.0305,11.14734,SE3
2023-02-11 02:00:00+00:00,60,0.32494,0.02915,11.14734,SE3
2023-02-11 03:00:00+00:00,60,0.31146,0.02794,11.14734,SE3
2023-02-11 04:00:00+00:00,60,0.30533,0.02739,11.14734,SE3
2023-02-11 05:00:00+00:00,60,0.31435,0.0282,11.14734,SE3
2023-02-11 06:00:00+00:00,60,0.33275,0.02985,11.14734,SE3
2023-02-11 07:00:00+00:00,60,0.36407,0.03266,11.14734,SE3
2023-02-11 08:00:00+00:00,60,0.39495,0.03543,11.14734,SE3
2023-02-11 09:00:00+00:00,60,0.41256,0.03701,11.14734,SE3
2023-02-11 10:00:00+00:00,60,0.4275,0.03835,11.14734,SE3
2023-02-11 11:00:00+00:00,60,0.50308,0.04513,11.14734,SE3
2023-02-11 12:00:00+00:00,60,0.62659,0.05621,11.14734,SE3
2023-02-11 13:00:00+00:00,60,0.5723,0.05134,11.14734,SE3
2023-02-11 14:00:00+00:00,60,0.66828,0.05995,11.14734,SE3
2023-02-11 15:00:00+00:00,60,0.98866,0.08869,11.14734,SE3
2023-02-11 16:00:00+00:00,60,1.1144,0.09997,11.14734,SE3
2023-02-11 17:00:00+00:00,60,1.21082,0.10862,11.14734,SE3
2023-02-11 18:00:00+00:00,60,1.17705,0.10559,11.14734,SE3
2023-02-11 19:00:00+00:00,60,1.08073,0.09695,11.14734,SE3
2023-02-11 20:00:00+00:00,60,1.0629,0.09535,11.14734,SE3
2023-02-11 21:00:00+00:00,60,0.83995,0.07535,11.14734,SE3
2023-02-11 22:00:00+00:00,60,0.66773,0.0599,11.14734,SE3
2023-02-11 23:00:00+00:00,60,0.69479,0.06196,11.213479,SE3
2023-02-12 00:00:00+00:00,60,0.57548,0.05132,11.213479,SE3
2023-02-12 01:00:00+00:00,60,0.37565,0.0335,11.213479,SE3
2023-02-12 02:00:00+00:00,60,0.27596,0.02461,11.213479,SE3
2023-02-12 03:00:00+00:00,60,0.26071,0.02325,11.213479,SE3
2023-02-12 04:00:00+00:00,60,0.25802,0.02301,11.213479,SE3
2023-02-12 05:00:00+00:00,60,0.26038,0.02322,11.213479,SE3
2023-02-12 06:00:00+00:00,60,0.26486,0.02362,11.213479,SE3
2023-02-12 07:00:00+00:00,60,0.2689,0.02398,11.213479,SE3
2023-02-12 08:00:00+00:00,60,0.27697,0.0247,11.213479,SE3
2023-02-12 09:00:00+00:00,60,0.27978,0.02495,11.213479,SE3
2023-02-12 10:00:00+00:00,60,0.27226,0.02428,11.213479,SE3
2023-02-12 11:00:00+00:00,60,0.26531,0.02366,11.213479,SE3
2023-02-12 12:00:00+00:00,60,0.24827,0.02214,11.213479,SE3
2023-02-12 13:00:00+00:00,60,0.24087,0.02148,11.213479,SE3
2023-02-12 14:00:00+00:00,60,0.24344,0.02171,11.213479,SE3
2023-02-12 15:00:00+00:00,60,0.26688,0.0238,11.213479,SE3
2023-02-12 16:00:00+00:00,60,0.28516,0.02543,11.213479,SE3
2023-02-12 17:00:00+00:00,60,0.28034,0.025,11.213479,SE3
2023-02-12 18:00:00+00:00,60,0.26643,0.02376,11.213479,SE3
2023-02-12 19:00:00+00:00,60,0.24535,0.02188,11.213479,SE3
2023-02-12 20:00:00+00:00,60,0.23728,0.02116,11.213479,SE3
2023-02-12 21:00:00+00:00,60,0.22505,0.02007,11.213479,SE3
2023-02-12 22:00:00+00:00,60,0.18121,0.01616,11.213479,SE3
2023-02-12 23:00:00+00:00,60,0.19164,0.01709,11.213479,SE3
2023-02-13 00:00:00+00:00,60,0.16484,0.0147,11.213479,SE3
2023-02-13 01:00:00+00:00,60,0.15329,0.01367,11.213479,SE3
2023-02-13 02:00:00+00:00,60,0.14219,0.01268,11.213479,SE3
2023-02-13 03:00:00+00:00,60,0.1811,0.01615,11.213479,SE3
2023-02-13 04:00:00+00:00,60,0.22001,0.01962,11.213479,SE3
2023-02-13 05:00:00+00:00,60,0.24782,0.0221,11.213479,SE3
2023-02-13 06:00:00+00:00,60,0.39247,0.035,11.213479,SE3
2023-02-13 07:00:00+00:00,60,0.67258,0.05998,11.213479,SE3
2023-02-13 08:00:00+00:00,60,0.67258,0.05998,11.213479,SE3
2023-02-13 09:00:00+00:00,60,0.6718,0.05991,11.213479,SE3
2023-02-13 10:00:00+00:00,60,0.65162,0.05811,11.213479,SE3
2023-02-13 11:00:00+00:00,60,0.65644,0.05854,11.213479,SE3
2023-02-13 12:00:00+00:00,60,0.67225,0.05995,11.213479,SE3
2023-02-13 13:00:00+00:00,60,0.69456,0.06194,11.213479,SE3
2023-02-13 14:00:00+00:00,60,0.76655,0.06836,11.213479,SE3
2023-02-13 15:00:00+00:00,60,1.21263,0.10814,11.213479,SE3
2023-02-13 16:00:00+00:00,60,1.23931,0.11052,11.213479,SE3
2023-02-13 17:00:00+00:00,60,1.23763,0.11037,11.213479,SE3
2023-02-13 18:00:00+00:00,60,0.73067,0.06516,11.213479,SE3
2023-02-13 19:00:00+00:00,60,0.65599,0.0585,11.213479,SE3
2023-02-13 20:00:00+00:00,60,0.34403,0.03068,11.213479,SE3
2023-02-13 21:00:00+00:00,60,0.34179,0.03048,11.213479,SE3
2023-02-13 22:00:00+00:00,60,0.37094,0.03308,11.213479,SE3
2023-02-13 23:00:00+00:00,60,0.42648,0.03821,11.161565,SE3
2023-02-14 00:00:00+00:00,60,0.62159,0.05569,11.161565,SE3
2023-02-14 01:00:00+00:00,60,0.9494,0.08506,11.161565,SE3
2023-02-14 02:00:00+00:00,60,1.17129,0.10494,11.161565,SE3
2023-02-14 03:00:00+00:00,60,1.18681,0.10633,11.161565,SE3
2023-02-14 04:00:00+00:00,60,1.20846,0.10827,11.161565,SE3
2023-02-14 05:00:00+00:00,60,1.34653,0.12064,11.161565,SE3
2023-02-14 06:00:00+00:00,60,2.163,0.19379,11.161565,SE3
2023-02-14 07:00:00+00:00,60,2.23868,0.20057,11.161565,SE3
2023-02-14 08:00:00+00:00,60,1.94892,0.17461,11.161565,SE3
2023-02-14 09:00:00+00:00,60,1.35803,0.12167,11.161565,SE3
2023-02-14 10:00:00+00:00,60,1.35256,0.12118,11.161565,SE3
2023-02-14 11:00:00+00:00,60,1.40457,0.12584,11.161565,SE3
2023-02-14 12:00:00+00:00,60,1.32867,0.11904,11.161565,SE3
2023-02-14 13:00:00+00:00,60,1.36182,0.12201,11.161565,SE3
2023-02-14 14:00:00+00:00,60,1.31204,0.11755,11.161565,SE3
2023-02-14 15:00:00+00:00,60,1.58584,0.14208,11.161565,SE3
2023-02-14 16:00:00+00:00,60,1.96968,0.17647,11.161565,SE3
2023-02-14 17:00:00+00:00,60,2.16077,0.19359,11.161565,SE3
2023-02-14 18:00:00+00:00,60,1.44788,0.12972,11.161565,SE3
2023-02-14 19:00:00+00:00,60,1.22063,0.10936,11.161565,SE3
2023-02-14 20:00:00+00:00,60,1.21695,0.10903,11.161565,SE3
2023-02-14 21:00:00+00:00,60,1.1838,0.10606,11.161565,SE3
2023-02-14 22:00:00+00:00,60,1.16203,0.10411,11.161565,SE3
2023-02-14 23:00:00+00:00,60,0.79985,0.07217,11.082864,SE3
2023-02-15 00:00:00+00:00,60,0.76793,0.06929,11.082864,SE3
2023-02-15 01:00:00+00:00,60,0.74189,0.06694,11.082864,SE3
2023-02-15 02:00:00+00:00,60,0.7512,0.06778,11.082864,SE3
2023-02-15 03:00:00+00:00,60,0.79985,0.07217,11.082864,SE3
2023-02-15 04:00:00+00:00,60,0.76793,0.06929,11.082864,SE3
2023-02-15 05:00:00+00:00,60,1.20859,0.10905,11.082864,SE3
2023-02-15 06:00:00+00:00,60,1.25203,0.11297,11.082864,SE3
2023-02-15 07:00:00+00:00,60,2.02506,0.18272,11.082864,SE3
2023-02-15 08:00:00+00:00,60,1.67329,0.15098,11.082864,SE3
2023-02-15 09:00:00+00:00,60,1.42603,0.12867,11.082864,SE3
2023-02-15 10:00:00+00:00,60,1.27165,0.11474,11.082864,SE3
2023-02-15 11:00:00+00:00,60,1.25813,0.11352,11.082864,SE3
2023-02-15 12:00:00+00:00,60,1.25092,0.11287,11.082864,SE3
2023-02-15 13:00:00+00:00,60,1.25048,0.11283,11.082864,SE3
2023-02-15 14:00:00+00:00,60,1.24959,0.11275,11.082864,SE3
2023-02-15 15:00:00+00:00,60,1.25103,0.11288,11.082864,SE3
2023-02-15 16:00:00+00:00,60,1.24328,0.11218,11.082864,SE3
2023-02-15 17:00:00+00:00,60,1.20715,0.10892,11.082864,SE3
2023-02-15 18:00:00+00:00,60,1.16326,0.10496,11.082864,SE3
2023-02-15 19:00:00+00:00,60,0.81725,0.07374,11.082864,SE3
2023-02-15 20:00:00+00:00,60,0.73335,0.06617,11.082864,SE3
2023-02-15 21:00:00+00:00,60,0.64657,0.05834,11.082864,SE3
2023-02-15 22:00:00+00:00,60,0.5496,0.04959,11.082864,SE3
2023-02-15 23:00:00+00:00,60,0.49048,0.04399,11.149759,SE3
2023-02-16 00:00:00+00:00,60,0.41522,0.03724,11.149759,SE3
2023-02-16 01:00:00+00:00,60,0.34051,0.03054,11.149759,SE3
2023-02-16 02:00:00+00:00,60,0.2967,0.02661,11.149759,SE3
2023-02-16 03:00:00+00:00,60,0.29201,0.02619,11.149759,SE3
2023-02-16 04:00:00+00:00,60,0.34999,0.03139,11.149759,SE3
2023-02-16 05:00:00+00:00,60,0.4228,0.03792,11.149759,SE3
2023-02-16 06:00:00+00:00,60,0.60142,0.05394,11.149759,SE3
2023-02-16 07:00:00+00:00,60,0.5867,0.05262,11.149759,SE3
2023-02-16 08:00:00+00:00,60,0.5014,0.04497,11.149759,SE3
2023-02-16 09:00:00+00:00,60,0.51534,0.04622,11.149759,SE3
2023-02-16 10:00:00+00:00,60,0.51858,0.04651,11.149759,SE3
2023-02-16 11:00:00+00:00,60,0.52894,0.04744,11.149759,SE3
2023-02-16 12:00:00+00:00,60,0.55726,0.04998,11.149759,SE3
2023-02-16 13:00:00+00:00,60,0.54756,0.04911,11.149759,SE3
2023-02-16 14:00:00+00:00,60,0.51244,0.04596,11.149759,SE3
2023-02-16 15:00:00+00:00,60,0.61257,0.05494,11.149759,SE3
2023-02-16 16:00:00+00:00,60,0.66887,0.05999,11.149759,SE3
2023-02-16 17:00:00+00:00,60,0.67166,0.06024,11.149759,SE3
2023-02-16 18:00:00+00:00,60,0.62996,0.0565,11.149759,SE3
2023-02-16 19:00:00+00:00,60,0.54299,0.0487,11.149759,SE3
2023-02-16 20:00:00+00:00,60,0.44599,0.04,11.149759,SE3
2023-02-16 21:00:00+00:00,60,0.40518,0.03634,11.149759,SE3
2023-02-16 22:00:00+00:00,60,0.37764,0.03387,11.149759,SE3
2023-02-16 23:00:00+00:00,60,0.39004,0.03499,11.147301,SE3
2023-02-17 00:00:00+00:00,60,0.35181,0.03156,11.147301,SE3
2023-02-17 01:00:00+00:00,60,0.3585,0.03216,11.147301,SE3
2023-02-17 02:00:00+00:00,60,0.35761,0.03208,11.147301,SE3
2023-02-17 03:00:00+00:00,60,0.38648,0.03467,11.147301,SE3
2023-02-17 04:00:00+00:00,60,0.41869,0.03756,11.147301,SE3
2023-02-17 05:00:00+00:00,60,0.753,0.06755,11.147301,SE3
2023-02-17 06:00:00+00:00,60,1.04796,0.09401,11.147301,SE3
2023-02-17 07:00:00+00:00,60,1.04796,0.09401,11.147301,SE3
2023-02-17 08:00:00+00:00,60,0.992,0.08899,11.147301,SE3
2023-02-17 09:00:00+00:00,60,0.97494,0.08746,11.147301,SE3
2023-02-17 10:00:00+00:00,60,0.6393,0.05735,11.147301,SE3
2023-02-17 11:00:00+00:00,60,0.51266,0.04599,11.147301,SE3
2023-02-17 12:00:00+00:00,60,0.46952,0.04212,11.147301,SE3
2023-02-17 13:00:00+00:00,60,0.39907,0.0358,11.147301,SE3
2023-02-17 14:00:00+00:00,60,0.36675,0.0329,11.147301,SE3
2023-02-17 15:00:00+00:00,60,0.37533,0.03367,11.147301,SE3
2023-02-17 16:00:00+00:00,60,0.41646,0.03736,11.147301,SE3
2023-02-17 17:00:00+00:00,60,0.42471,0.0381,11.147301,SE3
2023-02-17 18:00:00+00:00,60,0.41044,0.03682,11.147301,SE3
2023-02-17 19:00:00+00:00,60,0.38581,0.03461,11.147301,SE3
2023-02-17 20:00:00+00:00,60,0.36652,0.03288,11.147301,SE3
2023-02-17 21:00:00+00:00,60,0.33208,0.02979,11.147301,SE3
2023-02-17 22:00:00+00:00,60,0.24769,0.02222,11.147301,SE3
2023-02-17 23:00:00+00:00,60,0.30691,0.02746,11.176647,SE3
2023-02-18 00:00:00+00:00,60,0.27863,0.02493,11.176647,SE3
2023-02-18 01:00:00+00:00,60,0.25684,0.02298,11.176647,SE3
2023-02-18 02:00:00+00:00,60,0.28053,0.0251,11.176647,SE3
2023-02-18 03:00:00+00:00,60,0.27338,0.02446,11.176647,SE3
2023-02-18 04:00:00+00:00,60,0.27841,0.02491,11.176647,SE3
2023-02-18 05:00:00+00:00,60,0.29931,0.02678,11.176647,SE3
2023-02-18 06:00:00+00:00,60,0.31272,0.02798,11.176647,SE3
2023-02-18 07:00:00+00:00,60,0.33474,0.02995,11.176647,SE3
2023-02-18 08:00:00+00:00,60,0.36481,0.03264,11.176647,SE3
2023-02-18 09:00:00+00:00,60,0.35508,0.03177,11.176647,SE3
2023-02-18 10:00:00+00:00,60,0.33128,0.02964,11.176647,SE3
2023-02-18 11:00:00+00:00,60,0.31261,0.02797,11.176647,SE3
2023-02-18 12:00:00+00:00,60,0.30859,0.02761,11.176647,SE3
2023-02-18 13:00:00+00:00,60,0.30713,0.02748,11.176647,SE3
2023-02-18 14:00:00+00:00,60,0.31652,0.02832,11.176647,SE3
2023-02-18 15:00:00+00:00,60,0.35933,0.03215,11.176647,SE3
2023-02-18 16:00:00+00:00,60,0.70201,0.06281,11.176647,SE3
2023-02-18 17:00:00+00:00,60,1.16449,0.10419,11.176647,SE3
2023-02-18 18:00:00+00:00,60,0.67038,0.05998,11.176647,SE3
2023-02-18 19:00:00+00:00,60,0.51558,0.04613,11.176647,SE3
2023-02-18 20:00:00+00:00,60,0.33161,0.02967,11.176647,SE3
2023-02-18 21:00:00+00:00,60,0.32681,0.02924,11.176647,SE3
2023-02-18 22:00:00+00:00,60,0.32837,0.02938,11.176647,SE3
2023-02-18 23:00:00+00:00,60,0.44816,0.04,11.204072,SE3
2023-02-19 00:00:00+00:00,60,0.44827,0.04001,11.204072,SE3
2023-02-19 01:00:00+00:00,60,0.46945,0.0419,11.204072,SE3
2023-02-19 02:00:00+00:00,60,0.43729,0.03903,11.204072,SE3
2023-02-19 03:00:00+00:00,60,0.43315,0.03866,11.204072,SE3
2023-02-19 04:00:00+00:00,60,0.44816,0.04,11.204072,SE3
2023-02-19 05:00:00+00:00,60,0.40973,0.03657,11.204072,SE3
2023-02-19 06:00:00+00:00,60,0.51079,0.04559,11.204072,SE3
2023-02-19 07:00:00+00:00,60,0.66407,0.05927,11.204072,SE3
2023-02-19 08:00:00+00:00,60,0.95268,0.08503,11.204072,SE3
2023-02-19 09:00:00+00:00,60,0.81902,0.0731,11.204072,SE3
2023-02-19 10:00:00+00:00,60,0.67112,0.0599,11.204072,SE3
2023-02-19 11:00:00+00:00,60,0.50071,0.04469,11.204072,SE3
2023-02-19 12:00:00+00:00,60,0.45679,0.04077,11.204072,SE3
2023-02-19 13:00:00+00:00,60,0.46295,0.04132,11.204072,SE3
2023-02-19 14:00:00+00:00,60,0.67157,0.05994,11.204072,SE3
2023-02-19 15:00:00+00:00,60,1.09004,0.09729,11.204072,SE3
2023-02-19 16:00:00+00:00,60,1.17811,0.10515,11.204072,SE3
2023-02-19 17:00:00+00:00,60,1.19559,0.10671,11.204072,SE3
2023-02-19 18:00:00+00:00,60,1.13083,0.10093,11.204072,SE3
2023-02-19 19:00:00+00:00,60,1.07985,0.09638,11.204072,SE3
2023-02-19 20:00:00+00:00,60,1.05957,0.09457,11.204072,SE3
2023-02-19 21:00:00+00:00,60,0.78137,0.06974,11.204072,SE3
2023-02-19 22:00:00+00:00,60,0.64087,0.0572,11.204072,SE3
2023-02-19 23:00:00+00:00,60,0.60087,0.05363,11.204072,SE3
2023-02-20 00:00:00+00:00,60,0.50463,0.04504,11.204072,SE3
2023-02-20 01:00:00+00:00,60,0.47897,0.04275,11.204072,SE3
2023-02-20 02:00:00+00:00,60,0.37175,0.03318,11.204072,SE3
2023-02-20 03:00:00+00:00,60,0.32637,0.02913,11.204072,SE3
2023-02-20 04:00:00+00:00,60,0.38239,0.03413,11.204072,SE3
2023-02-20 05:00:00+00:00,60,0.42867,0.03826,11.204072,SE3
2023-02-20 06:00:00+00:00,60,0.53522,0.04777,11.204072,SE3
2023-02-20 07:00:00+00:00,60,0.60715,0.05419,11.204072,SE3
2023-02-20 08:00:00+00:00,60,0.54586,0.04872,11.204072,SE3
2023-02-20 09:00:00+00:00,60,0.47012,0.04196,11.204072,SE3
2023-02-20 10:00:00+00:00,60,0.3871,0.03455,11.204072,SE3
2023-02-20 11:00:00+00:00,60,0.3899,0.0348,11.204072,SE3
2023-02-20 12:00:00+00:00,60,0.38284,0.03417,11.204072,SE3
2023-02-20 13:00:00+00:00,60,0.46519,0.04152,11.204072,SE3
2023-02-20 14:00:00+00:00,60,0.57242,0.05109,11.204072,SE3
2023-02-20 15:00:00+00:00,60,0.55852,0.04985,11.204072,SE3
2023-02-20 16:00:00+00:00,60,0.64681,0.05773,11.204072,SE3
2023-02-20 17:00:00+00:00,60,0.67135,0.05992,11.204072,SE3
2023-02-20 18:00:00+00:00,60,0.62653,0.05592,11.204072,SE3
2023-02-20 19:00:00+00:00,60,0.59471,0.05308,11.204072,SE3
2023-02-20 20:00:00+00:00,60,0.55908,0.0499,11.204072,SE3
2023-02-20 21:00:00+00:00,60,0.51908,0.04633,11.204072,SE3
2023-02-20 22:00:00+00:00,60,0.48178,0.043,11.204072,SE3
2023-02-20 23:00:00+00:00,60,0.49767,0.04501,11.056767,SE3
2023-02-21 00:00:00+00:00,60,0.47367,0.04284,11.056767,SE3
2023-02-21 01:00:00+00:00,60,0.47367,0.04284,11.056767,SE3
2023-02-21 02:00:00+00:00,60,0.4938,0.04466,11.056767,SE3
2023-02-21 03:00:00+00:00,60,0.52387,0.04738,11.056767,SE3
2023-02-21 04:00:00+00:00,60,0.57937,0.0524,11.056767,SE3
2023-02-21 05:00:00+00:00,60,0.70774,0.06401,11.056767,SE3
2023-02-21 06:00:00+00:00,60,1.07284,0.09703,11.056767,SE3
2023-02-21 07:00:00+00:00,60,1.11894,0.1012,11.056767,SE3
2023-02-21 08:00:00+00:00,60,1.12823,0.10204,11.056767,SE3
2023-02-21 09:00:00+00:00,60,1.1268,0.10191,11.056767,SE3
2023-02-21 10:00:00+00:00,60,1.12259,0.10153,11.056767,SE3
2023-02-21 11:00:00+00:00,60,1.1321,0.10239,11.056767,SE3
2023-02-21 12:00:00+00:00,60,1.14471,0.10353,11.056767,SE3
2023-02-21 13:00:00+00:00,60,1.19667,0.10823,11.056767,SE3
2023-02-21 14:00:00+00:00,60,1.27053,0.11491,11.056767,SE3
2023-02-21 15:00:00+00:00,60,1.57869,0.14278,11.056767,SE3
2023-02-21 16:00:00+00:00,60,1.82271,0.16485,11.056767,SE3
2023-02-21 17:00:00+00:00,60,1.96954,0.17813,11.056767,SE3
2023-02-21 18:00:00+00:00,60,1.94876,0.17625,11.056767,SE3
2023-02-21 19:00:00+00:00,60,1.83454,0.16592,11.056767,SE3
2023-02-21 20:00:00+00:00,60,1.71369,0.15499,11.056767,SE3
2023-02-21 21:00:00+00:00,60,1.21923,0.11027,11.056767,SE3
2023-02-21 22:00:00+00:00,60,1.19535,0.10811,11.056767,SE3
2023-02-21 23:00:00+00:00,60,1.15449,0.10481,11.01509,SE3
2023-02-22 00:00:00+00:00,60,1.1372,0.10324,11.01509,SE3
2023-02-22 01:00:00+00:00,60,1.13158,0.10273,11.01509,SE3
2023-02-22 02:00:00+00:00,60,1.12872,0.10247,11.01509,SE3
2023-02-22 03:00:00+00:00,60,1.13147,0.10272,11.01509,SE3
2023-02-22 04:00:00+00:00,60,1.15009,0.10441,11.01509,SE3
2023-02-22 05:00:00+00:00,60,1.19437,0.10843,11.01509,SE3
2023-02-22 06:00:00+00:00,60,1.90704,0.17313,11.01509,SE3
2023-02-22 07:00:00+00:00,60,1.9424,0.17634,11.01509,SE3
2023-02-22 08:00:00+00:00,60,1.81253,0.16455,11.01509,SE3
2023-02-22 09:00:00+00:00,60,1.68013,0.15253,11.01509,SE3
2023-02-22 10:00:00+00:00,60,1.50896,0.13699,11.01509,SE3
2023-02-22 11:00:00+00:00,60,1.39286,0.12645,11.01509,SE3
2023-02-22 12:00:00+00:00,60,1.38878,0.12608,11.01509,SE3
2023-02-22 13:00:00+00:00,60,1.36675,0.12408,11.01509,SE3
2023-02-22 14:00:00+00:00,60,1.36829,0.12422,11.01509,SE3
2023-02-22 15:00:00+00:00,60,1.23755,0.11235,11.01509,SE3
2023-02-22 16:00:00+00:00,60,1.77398,0.16105,11.01509,SE3
2023-02-22 17:00:00+00:00,60,1.23699,0.1123,11.01509,SE3
2023-02-22 18:00:00+00:00,60,1.20053,0.10899,11.01509,SE3
2023-02-22 19:00:00+00:00,60,1.00281,0.09104,11.01509,SE3
2023-02-22 20:00:00+00:00,60,0.6294,0.05714,11.01509,SE3
2023-02-22 21:00:00+00:00,60,0.37639,0.03417,11.01509,SE3
2023-02-22 22:00:00+00:00,60,0.31657,0.02874,11.01509,SE3
2023-02-22 23:00:00+00:00,60,0.33253,0.03019,11.014461,SE3
2023-02-23 00:00:00+00:00,60,0.33836,0.03072,11.014461,SE3
2023-02-23 01:00:00+00:00,60,0.33792,0.03068,11.014461,SE3
2023-02-23 02:00:00+00:00,60,0.36249,0.03291,11.014461,SE3
2023-02-23 03:00:00+00:00,60,0.41624,0.03779,11.014461,SE3
2023-02-23 04:00:00+00:00,60,0.4419,0.04012,11.014461,SE3
2023-02-23 05:00:00+00:00,60,0.57914,0.05258,11.014461,SE3
2023-02-23 06:00:00+00:00,60,1.14749,0.10418,11.014461,SE3
2023-02-23 07:00:00+00:00,60,1.19529,0.10852,11.014461,SE3
2023-02-23 08:00:00+00:00,60,1.23417,0.11205,11.014461,SE3
2023-02-23 09:00:00+00:00,60,1.2095,0.10981,11.014461,SE3
2023-02-23 10:00:00+00:00,60,1.21941,0.11071,11.014461,SE3
2023-02-23 11:00:00+00:00,60,1.20763,0.10964,11.014461,SE3
2023-02-23 12:00:00+00:00,60,1.19298,0.10831,11.014461,SE3
2023-02-23 13:00:00+00:00,60,1.17667,0.10683,11.014461,SE3
2023-02-23 14:00:00+00:00,60,1.17965,0.1071,11.014461,SE3
2023-02-23 15:00:00+00:00,60,1.21148,0.10999,11.014461,SE3
2023-02-23 16:00:00+00:00,60,1.32845,0.12061,11.014461,SE3
2023-02-23 17:00:00+00:00,60,1.33826,0.1215,11.014461,SE3
2023-02-23 18:00:00+00:00,60,1.2225,0.11099,11.014461,SE3
2023-02-23 19:00:00+00:00,60,1.14771,0.1042,11.014461,SE3
2023-02-23 20:00:00+00:00,60,1.14132,0.10362,11.014461,SE3
2023-02-23 21:00:00+00:00,60,0.9913,0.09,11.014461,SE3
2023-02-23 22:00:00+00:00,60,0.80747,0.07331,11.014461,SE3
2023-02-23 23:00:00+00:00,60,0.66327,0.05994,11.065517,SE3
2023-02-24 00:00:00+00:00,60,0.53192,0.04807,11.065517,SE3
2023-02-24 01:00:00+00:00,60,0.49784,0.04499,11.065517,SE3
2023-02-24 02:00:00+00:00,60,0.49762,0.04497,11.065517,SE3
2023-02-24 03:00:00+00:00,60,0.55283,0.04996,11.065517,SE3
2023-02-24 04:00:00+00:00,60,0.63051,0.05698,11.065517,SE3
2023-02-24 05:00:00+00:00,60,0.9585,0.08662,11.065517,SE3
2023-02-24 06:00:00+00:00,60,1.11695,0.10094,11.065517,SE3
2023-02-24 07:00:00+00:00,60,1.13964,0.10299,11.065517,SE3
2023-02-24 08:00:00+00:00,60,1.11054,0.10036,11.065517,SE3
2023-02-24 09:00:00+00:00,60,1.09228,0.09871,11.065517,SE3
2023-02-24 10:00:00+00:00,60,1.07413,0.09707,11.065517,SE3
2023-02-24 11:00:00+00:00,60,1.06085,0.09587,11.065517,SE3
2023-02-24 12:00:00+00:00,60,1.02157,0.09232,11.065517,SE3
2023-02-24 13:00:00+00:00,60,1.01294,0.09154,11.065517,SE3
2023-02-24 14:00:00+00:00,60,1.00973,0.09125,11.065517,SE3
2023-02-24 15:00:00+00:00,60,1.06041,0.09583,11.065517,SE3
2023-02-24 16:00:00+00:00,60,1.07811,0.09743,11.065517,SE3
2023-02-24 17:00:00+00:00,60,1.06827,0.09654,11.065517,SE3
2023-02-24 18:00:00+00:00,60,0.98494,0.08901,11.065517,SE3
2023-02-24 19:00:00+00:00,60,0.58227,0.05262,11.065517,SE3
2023-02-24 20:00:00+00:00,60,0.37479,0.03387,11.065517,SE3
2023-02-24 21:00:00+00:00,60,0.32676,0.02953,11.065517,SE3
2023-02-24 22:00:00+00:00,60,0.3095,0.02797,11.065517,SE3
2023-02-24 23:00:00+00:00,60,0.27816,0.02522,11.029343,SE3
2023-02-25 00:00:00+00:00,60,0.26294,0.02384,11.029343,SE3
2023-02-25 01:00:00+00:00,60,0.25742,0.02334,11.029343,SE3
2023-02-25 02:00:00+00:00,60,0.25489,0.02311,11.029343,SE3
2023-02-25 03:00:00+00:00,60,0.25676,0.02328,11.029343,SE3
2023-02-25 04:00:00+00:00,60,0.26184,0.02374,11.029343,SE3
2023-02-25 05:00:00+00:00,60,0.26934,0.02442,11.029343,SE3
